entrezid	symbol
3228	HOXC12
100124700	HOTAIR
3227	HOXC11
3226	HOXC10
3223	HOXC6
406973	MIR196A2
100874364	HOXC-AS2
3225	HOXC9
3224	HOXC8
3221	HOXC4
3222	HOXC5
440101	FLJ12825
23583	SMUG1
400043	LINC02381
23468	CBX5
3178	HNRNPA1
22818	COPZ1
442892	MIR148B
25946	ZNF385A
3678	ITGA5
196410	METTL7B
3679	ITGA7
2647	BLOC1S1
5959	RDH5
967	CD63
105369779	CD63-AS1
10220	GDF11
84324	SARNP
29095	ORMDL2
85406	DNAJC14
440104	TMEM198B
84305	PYM1
1606	DGKA
6490	PMEL
1017	CDK2
5869	RAB5B
6821	SUOX
64375	IKZF4
6231	RPS26
2065	ERBB3
5036	PA2G4
6171	RPL41
23344	ESYT1
84872	ZC3H10
120766150	MYL6B-AS1
140465	MYL6B
4637	MYL6
6601	SMARCC2
10193	RNF41
79035	NABP2
283375	SLC39A5
283373	ANKRD52
93058	COQ10A
1431	CS
10330	CNPY2
9924	PAN2
51561	IL23A
6773	STAT2
8914	TIMELESS
283377	SPRYD4
27165	GLS2
5939	RBMS2
11176	BAZ2A
506	ATP5F1B
10728	PTGES3
106479516	RN7SL809P
4666	NACA
5557	PRIM1
8630	HSD17B6
8608	RDH16
9880	ZBTB39
6866	TAC3
4640	MYO1A
23306	NEMP1
4665	NAB2
6778	STAT6
4035	LRP1
11247	NXPH4
6472	SHMT2
22864	R3HDM2
120766140	R3HDM2-DT
3626	INHBC
83729	INHBE
4141	MARS1
1649	DDIT3
693201	MIR616
114785	MBD6
10540	DCTN2
3798	KIF5A
79837	PIP4K2C
196403	DTX3
115557	ARHGEF25
2583	B4GALNT1
10956	OS9
100130776	AGAP2-AS1
6302	TSPAN31
1019	CDK4
92979	MARCHF9
1594	CYP27B1
4234	METTL1
25895	EEF1AKMT3
10102	TSFM
10677	AVIL
10106	CTDSP2
91419	ATP23
121227	LRIG3
338811	TAFA2
9958	USP15
23041	MON2
283416	LINC01465
120766144	MIRLET7IHG
57460	PPM1H
144581	RPL14P1
10329	RXYLT1
57522	SRGAP1
144577	KICS2
115749	C12orf56
11260	XPOT
29110	TBK1
283349	RASSF3
2799	GNS
23329	TBC1D30
11197	WIF1
23592	LEMD3
8091	HMGA2
84298	LLPH
103625681	LLPH-DT
51643	TMBIM4
92797	HELB
55832	CAND1
8445	DYRK2
101927901	LINC02421
56890	MDM1
5908	RAP1B
100507250	LOC100507250
57122	NUP107
100418781	KRT8P39
55508	SLC35E3
4193	MDM2
1368	CPM
11052	CPSF6
8089	YEATS4
10818	FRS2
10576	CCT2
117177	RAB3IP
196446	MYRFL
101928062	PRANCR
4848	CNOT2
5787	PTPRB
5801	PTPRR
7103	TSPAN8
196441	ZFC3H1
83591	THAP2
55266	TMEM19
23011	RAB21
64786	TBC1D15
29953	TRHDE
100507377	LINC02882
552889	ATXN7L3B
11103	KRR1
22822	PHLDA1
120766149	PHLDA1-AS1
120766142	PHLDA1-DT
4673	NAP1L1
79738	BBS10
114882	OSBPL8
23390	ZDHHC17
1466	CSRP2
144455	E2F7
5074	PAWR
4659	PPP1R12A
283310	OTOGL
29080	CCDC59
84190	METTL25
91298	C12orf29
80184	CEP290
160418	TMTC3
4254	KITLG
1848	DUSP6
282809	POC1B
8693	GALNT4
490	ATP2B1
338758	ATP2B1-AS1
694	BTG1
440107	PLEKHG7
8411	EEA1
11163	NUDT4
7334	UBE2N
28977	MRPL42
8738	CRADD
10154	PLXNC1
51134	CEP83
55967	NDUFA12
7181	NR2C1
55785	FGD6
55591	VEZT
100500802	MIR3685
10988	METAP2
59277	NTN4
6636	SNRPF
120935	CCDC38
144193	AMDHD1
3034	HAL
4048	LTA4H
5128	CDK17
121441	NEDD1
121456	SLC9A7P1
100128191	TMPO-AS1
7112	TMPO
5250	SLC25A3
677832	SNORA53
121457	IKBIP
317	APAF1
23074	UHRF1BP1L
120766146	UHRF1BP1L-DT
55592	GOLGA2P5
64431	ACTR6
120863	DEPDC4
55681	SCYL2
9971	NR1H4
283431	GAS2L3
121601	ANO4
27340	UTP20
400	ARL1
56994	CHPT1
106480312	RNY1P16
79158	GNPTAB
55332	DRAM1
51019	WASHC3
79023	NUP37
55010	PARPBP
5053	PAH
374470	C12orf42
51559	NT5DC3
7184	HSP90B1
728568	C12orf73
6996	TDG
29915	HCFC2
4801	NFYB
7296	TXNRD1
390354	RPL18AP3
493861	EID3
84102	SLC41A2
121053	NOPCHAP1
23325	WASHC4
55198	APPL2
387882	C12orf75
9891	NUAK1
10970	CKAP4
255394	TCP11L2
55703	POLR3B
55188	RIC8B
90488	TMEM263
80298	MTERF2
1407	CRY1
11137	PWP1
11108	PRDM4
11153	FICD
9733	SART3
23479	ISCU
23603	CORO1C
54434	SSH1
693204	MIR619
1610	DAO
84749	USP30
121642	ALKBH2
7374	UNG
32	ACACB
83892	KCTD10
89910	UBE3B
326625	MMAB
4598	MVK
84915	FAM222A
51228	GLTP
106479383	RN7SL441P
84260	TCHP
9815	GIT2
88455	ANKRD13A
400073	C12orf76
28981	IFT81
488	ATP2A2
51434	ANAPC7
10094	ARPC3
51184	GPN3
29902	FAM216A
51699	VPS29
160760	PPTC7
79600	TCTN1
5501	PPP1CC
144717	PHETA1
10019	SH2B3
6311	ATXN2
102723619	ATXN2-AS
8315	BRAP
80724	ACAD10
217	ALDH2
51275	MAPKAPK5-AS1
8550	MAPKAPK5
89894	TMEM116
10961	ERP29
80018	NAA25
10906	TRAFD1
283450	HECTD4
100271538	RPL7AP60
6128	RPL6
5781	PTPN11
4938	OAS1
4940	OAS3
79039	DDX54
84934	RITA1
115811	IQCD
53373	TPCN1
80024	SLC8B1
196463	PLBD2
113675	SDSL
100506465	LINC01234
9904	RBM19
6926	TBX3
23389	MED13L
100287569	LINC00173
643246	MAP1LC3B2
79794	SPRING1
84900	RNFT2
26259	FBXW8
23014	FBXO21
283455	KSR2
5985	RFC5
55884	WSB2
54621	VSIG10
5037	PEBP1
51347	TAOK3
100130562	RPS2P5
64426	SUDS3
26353	HSPB8
5564	PRKAB1
11113	CIT
92558	BICDL1
11021	RAB35
10985	GCN1
6175	RPLP0
5829	PXN
26834	RNU4-2
26835	RNU4-1
23409	SIRT4
4440	MSI1
1337	COX6A1
51499	TRIAP1
283459	GATC
8683	SRSF9
8655	DYNLL1
100506668	NRAV
84274	COQ5
9921	RNF10
51367	POP5
9761	MLEC
84747	UNC119B
35	ACADS
121665	SPPL3
283460	HNF1A-AS1
6927	HNF1A
64897	C12orf43
5025	P2RX4
10645	CAMKK2
51433	ANAPC5
80196	RNF34
84678	KDM2B
84876	ORAI1
283385	MORN3
144404	TMEM120B
54509	RHOF
338799	LINC01089
23067	SETD1B
3242	HPD
5715	PSMD9
144406	CFAP251
605	BCL7A
100506691	LOC100506691
22877	MLXIP
79369	B3GNT4
56616	DIABLO
65082	VPS33A
6249	CLIP1
55596	ZCCHC8
65117	RSRC2
9735	KNTC1
27198	HCAR1
8562	DENR
84660	CCDC62
9026	HIP1R
79720	VPS37B
23457	ABCB9
79676	OGFOD2
51329	ARL6IP4
57605	PITPNM2
100422931	MIR4304
10198	MPHOSPH9
91574	MTRFR
8099	CDK2AP1
55206	SBNO1
387893	KMT5A
196383	RILPL2
11066	SNRNP35
353116	RILPL1
10959	TMED2
57696	DDX55
1967	EIF2B1
2967	GTF2H3
79867	TCTN2
23545	ATP6V0A2
80212	CCDC92
144348	ZNF664
144347	RFLNA
9612	NCOR2
949	SCARB1
7316	UBC
100847004	MIR5188
57647	DHX37
140707	BRI3BP
65985	AACS
101927592	LINC02405
121260	SLC15A4
100190940	LINC02418
2054	STX2
5901	RAN
283383	ADGRD1
6433	SFSWAP
8408	ULK1
80324	PUS1
57634	EP400
677829	SNORA49
347918	EP400P1
317781	DDX51
79050	NOC4L
100996246	LINC02361
50614	GALNT9
57666	FBRSL1
5426	POLE
5827	PXMP2
192111	PGAM5
23141	ANKLE2
2802	GOLGA3
55743	CHFR
7574	ZNF26
7637	ZNF84
7699	ZNF140
101060200	ZNF891
7556	ZNF10
10795	ZNF268
54737	MPHOSPH8
55269	PSPC1
100874524	ST6GALNAC4P1
9205	ZMYM5
7750	ZMYM2
2700	GJA3
2706	GJB2
51084	CRYL1
8100	IFT88
53342	IL17D
221143	EEF1AKMT1
64328	XPO4
26524	LATS2
100862675	RNU4-9P
10284	SAP18
221150	SKA3
78988	MRPL57
253832	ZDHHC20
221154	MICU2
100506622	LINC00540
26278	SACS
55504	TNFRSF19
4285	MIPEP
542767	PCOTH
221178	SPATA13
100313842	MIR2276
143	PARP4
55835	CENPJ
9107	MTMR6
9818	NUP58
6049	RNF6
1024	CDK8
219333	USP12
6144	RPL21
387496	RASL11A
2971	GTF3A
219402	MTIF3
222484	LNX2
51082	POLR1D
3651	PDX1
100132234	LINC00543
1045	CDX2
646625	URAD
255967	PAN3
100421865	EEF1A1P3
51371	POMP
283537	SLC46A3
6541	SLC7A1
5412	UBL3
100874146	LINC00365
84056	KATNAL1
3146	HMGB1
10208	USPL1
241	ALOX5AP
10808	HSPH1
145173	B3GLCT
675	BRCA2
90634	N4BP2L1
10443	N4BP2L2
116828	N4BP2L2-IT2
23047	PDS5B
90627	STARD13
100874241	STARD13-AS
5983	RFC3
26960	NBEA
5994	RFXAP
29880	ALG5
11340	EXOSC8
55578	SUPT20H
100874188	LINC00571
51569	UFM1
341640	FREM2
80209	PROSER1
387921	NHLRC3
57511	COG6
400123	LINC00548
2308	FOXO1
10240	MRPS31
10166	SLC25A15
283507	SUGT1P3
1997	ELF1
11193	WBP4
89890	KBTBD6
101929140	LOC101929140
84078	KBTBD7
9617	MTRF1
79612	NAA16
23078	VWA8
160851	DGKH
11215	AKAP11
94240	EPSTI1
160857	CCDC122
144811	LACC1
101929212	SMIM2-AS1
8848	TSC22D1
641467	TSC22D1-AS1
26747	NUFIP1
55425	GPALPP1
106480935	RN7SL49P
2963	GTF2F2
7178	TPT1
253512	SLC25A30
83548	COG3
220082	CBY2
23091	ZC3H13
3936	LCP1
80183	RUBCNL
23143	LRCH1
2098	ESD
8803	SUCLA2
100861549	LINC00562
55270	NUDT15
29079	MED4
9445	ITM2B
100862704	RB1-DT
5925	RB1
1102	RCBTB2
22862	FNDC3A
81602	CDADC1
81617	CAB39L
83852	SETDB2
100874434	SNRPGP14
55213	RCBTB1
84650	EBPL
3839	KPNA3
57213	SPRYD7
8847	DLEU2
10206	TRIM13
10301	DLEU1
79621	RNASEH2B
2974	GUCY1B2
26512	INTS6
100507398	INTS6-AS1
115825	WDFY2
79758	DHRS12
220112	CTAGE3P
540	ATP7B
440138	ALG11
4752	NEK3
100887750	MRPS31P5
55901	THSD1
51028	VPS36
26586	CKAP2
116435302	SUGT1-DT
10910	SUGT1
100287887	RPL13AP25
81624	DIAPH3
81550	TDRD3
100885781	LINC00348
1602	DACH1
440145	MZT1
79866	BORA
22894	DIS3
10464	PIBF1
688	KLF5
11278	KLF12
9882	TBC1D4
170622	COMMD6
7347	UCHL3
4008	LMO7
1203	CLN5
26224	FBXL3
23077	MYCBP2
122060	SLAIN1
1910	EDNRB
5457	POU4F1
79596	OBI1
64062	RBM26
100505538	RBM26-AS1
54602	NDFIP2
103724388	LINC01068
10253	SPRY2
407975	MIR17HG
2262	GPC5
23483	TGDS
160897	GPR180
10257	ABCC4
100289274	DNAJC3-DT
5611	DNAJC3
100873209	MTND5P2
100873204	MTCYBP3
55757	UGGT2
103625683	LINC00456
10150	MBNL2
5911	RAP2A
3843	IPO5
10160	FARP1
8428	STK24
6564	SLC15A1
23348	DOCK9
100289373	UBAC2-AS1
337867	UBAC2
100873853	RN7SKP9
693208	MIR623
9375	TM9SF2
171425	CLYBL
85416	ZIC5
7546	ZIC2
105370333	PCCA-DT
5095	PCCA
87769	GGACT
84899	TMTC4
7174	TPP2
93081	TEX30
79070	POGLUT2
54841	BIVM
2073	ERCC5
6555	SLC10A2
144920	LINC00343
1948	EFNB2
55082	ARGLU1
3981	LIG4
84945	ABHD13
8660	IRS2
1282	COL4A1
1284	COL4A2
55647	RAB20
55739	NAXD
79587	CARS2
3621	ING1
283487	PRECSIT
55608	ANKRD10
8874	ARHGEF7
10426	TUBGCP3
23250	ATP11A
23263	MCF2L
2155	F7
2159	F10
100419560	KARS1P2
102724474	LOC102724474
8858	PROZ
55795	PCID2
8451	CUL4A
102465874	MIR8075
3916	LAMP1
79774	GRTP1
113622	ADPRHL1
55208	DCUN1D2
55002	TMCO3
7027	TFDP1
348013	TMEM255B
2621	GAS6
22821	RASA3
8881	CDC16
65110	UPF3A
283489	CHAMP1
503638	DUXAP9
503639	DUXAP10
91875	TTC5
57820	CCNB1IP1
109616976	SNORA79B
10038	PARP2
7011	TEP1
55644	OSGEP
328	APEX1
90809	PIP4P1
4860	PNP
283	ANG
6038	RNASE4
6039	RNASE6
6035	RNASE1
64745	METTL17
101929718	LOC101929718
29986	SLC39A2
57447	NDRG2
55701	ARHGEF40
51222	ZNF219
643382	TMEM253
283624	LINC00641
3183	HNRNPC
11198	SUPT16H
57680	CHD8
84932	RAB2B
9878	TOX4
56339	METTL3
6297	SALL2
1603	DAD1
63874	ABHD4
5018	OXA1L
9056	SLC7A7
122704	MRPL52
4323	MMP14
26020	LRP10
161253	REM2
55147	RBM23
10419	PRMT5
101926933	PRMT5-DT
54930	HAUS4
84962	AJUBA
107984660	AJUBA-DT
60686	C14orf93
5693	PSMB5
64403	CDH24
22985	ACIN1
55017	C14orf119
23428	SLC7A8
57594	HOMEZ
90673	PPP1R3E
599	BCL2L2
100529063	BCL2L2-PABPN1
8106	PABPN1
51310	SLC22A17
25983	NGDN
85446	ZFHX2
79178	THTPA
8906	AP1G2
102724814	AP1G2-AS1
10202	DHRS2
55449	DHRS4-AS1
10901	DHRS4
317749	DHRS4L2
728635	DHRS4L1
90668	CARMIL3
4901	NRL
5106	PCK2
80344	DCAF11
161247	FITM1
5720	PSME1
51016	EMC9
5721	PSME2
55072	RNF31
10379	IRF9
9985	REC8
10548	TM9SF1
283629	TSSK4
29082	CHMP4A
4738	NEDD8
51292	GMPR2
26277	TINF2
7051	TGM1
5875	RABGGTA
115817	DHRS1
161424	NOP9
27141	CIDEB
56413	LTB4R2
1241	LTB4R
196883	ADCY4
4776	NFATC4
57523	NYNRIN
643866	CBLN3
23351	KHNYN
56948	SDR39U1
29091	STXBP6
102725045	NOVA1-DT
105370431	G2E3-AS1
55632	G2E3
23256	SCFD1
1690	COCH
100506071	LOC100506071
29966	STRN3
11154	AP4S1
25831	HECTD1
641613	RPL21P5
25938	HEATR5A
112487	DTD2
80224	NUBPL
105370439	LINC02313
394	ARHGAP5
9472	AKAP6
112399	EGLN3
171546	SPTSSA
55837	EAPP
58533	SNX6
1073	CFL2
11177	BAZ1A
100147828	RNU7-41P
112268124	BAZ1A-AS1
6729	SRP54
283635	FAM177A1
55012	PPP2R3C
9692	PRORP
503644	DPRXP3
5687	PSMA6
4792	NFKBIA
253959	RALGAPA1
84312	BRMS1L
51562	MBIP
5083	PAX9
89874	SLC25A21
100129794	SLC25A21-AS1
145282	MIPOL1
3169	FOXA1
319089	TTC6
6751	SSTR1
10484	SEC23A
105370458	SEC23A-AS1
8487	GEMIN2
122553	TRAPPC6B
5411	PNN
4253	MIA2
254170	FBXO33
122525	C14orf28
54813	KLHL28
23116	TOGARAM1
55015	PRPF39
2287	FKBP3
57697	FANCM
55320	MIS18BP1
100506433	LINC00648
6235	RPS29
6029	RN7SL1
122769	LRR1
6166	RPL36AL
4247	MGAT2
55172	DNAAF2
5427	POLE2
122773	KLHDC1
23588	KLHDC2
9147	NEMF
378707	RN7SL3
382	ARF6
283551	LINC01588
79609	VCPKMT
6655	SOS2
79944	L2HGDH
100616261	MIR4504
27109	DMAC2L
8814	CDKL1
11183	MAP4K5
51062	ATL1
60485	SAV1
51199	NIN
5836	PYGL
114088	TRIM9
81542	TMX1
122786	FRMD6
145438	FRMD6-AS1
51637	RTRAF
22795	NID2
57544	TXNDC16
283554	GPR137C
30001	ERO1A
5706	PSMC6
6815	STYX
64841	GNPNAT1
105370500	LOC105370500
10979	FERMT2
80821	DDHD1
105370503	LINC02331
652	BMP4
1033	CDKN3
10175	CNIH1
2764	GMFB
10668	CGRRF1
23034	SAMD4A
2643	GCH1
2227	FDPSP3
11169	WDHD1
122809	SOCS4
93487	MAPK1IP1L
3958	LGALS3
9787	DLGAP5
55030	FBXO34
22863	ATG14
100129075	KTN1-AS1
3895	KTN1
57161	PELI2
54916	TMEM260
10640	EXOC5
55745	AP5M1
122830	NAA30
55195	CCDC198
55860	ACTR10
5684	PSMA3
379025	PSMA3-AS1
106481287	RNU6-341P
5926	ARID4A
387990	TOMM20L
26520	TIMM9
9786	KIAA0586
23002	DAAM1
64582	GPR135
112849	L3HYPDH
51528	JKAMP
729665	CCDC175
341883	LRRC9
64430	PCNX4
51635	DHRS7
101927702	LOC101927702
5494	PPM1A
51804	SIX4
4331	MNAT1
57570	TRMT5
145389	SLC38A6
5583	PRKCH
161291	TMEM30B
3091	HIF1A
105370526	HIF1A-AS3
6617	SNAPC1
5529	PPP2R5E
319140	GCATP1
112840	WDR89
105370532	LOC105370532
81537	SGPP1
23224	SYNE2
4522	MTHFD1
7597	ZBTB25
9495	AKAP5
22890	ZBTB1
26030	PLEKHG3
91612	CHURC1
2877	GPX2
376267	RAB15
2342	FNTB
4149	MAX
2530	FUT8
10243	GPHN
64398	PALS1
51382	ATP6V1D
1965	EIF2S1
26499	PLEK2
57475	PLEKHH1
5283	PIGH
384	ARG2
10490	VTI1B
51109	RDH11
23503	ZFYVE26
5890	RAD51B
677	ZFP36L1
87	ACTN1
8816	DCAF5
55218	EXD2
57452	GALNT16
2079	ERH
55334	SLC39A9
9766	SUSD6
6430	SRSF5
326310	RPL7AP6
51241	COX16
55333	SYNJ2BP
10001	MED6
4293	MAP3K9
100506411	MAP3K9-DT
22990	PCNX1
26037	SIPA1L1
106481109	RN7SL683P
8110	DPF3
26094	DCAF4
53349	ZFYVE1
58517	RBM25
5663	PSEN1
89932	PAPLN
8650	NUMB
399671	HEATR4
79697	RIOX1
641371	ACOT1
10965	ACOT2
122970	ACOT4
83544	DNAL1
9240	PNMA1
91748	MIDEAS
145482	PTGR2
57862	ZNF410
145483	FAM161B
51004	COQ6
957	ENTPD5
80127	BBOF1
4329	ALDH6A1
91750	LIN52
5826	ABCD4
10577	NPC2
122961	ISCA2
4053	LTBP2
9870	AREL1
51077	FCF1
56252	YLPM1
1743	DLST
83694	RPS6KL1
5228	PGF
8892	EIF2B2
27030	MLH3
97	ACYP1
79696	ZC2HC1C
91754	NEK9
10972	TMED10
2353	FOS
122953	JDP2
102724153	LOC102724153
55640	FLVCR2
23093	TTLL5
11161	ERG28
112752	IFT43
7043	TGFB3
55668	GPATCH2L
100506603	VASH1-AS1
23357	ANGEL1
64207	IRF2BPL
85457	CIPC
57156	TMEM63C
29954	POMT2
2954	GSTZ1
283578	TMED8
122945	NOXRED1
63894	VIPAS39
10598	AHSA1
145501	ISM2
9517	SPTLC2
106479437	RN7SL587P
8846	ALKBH1
81892	SLIRP
22938	SNW1
57143	ADCK1
9369	NRXN3
145508	CEP128
2957	GTF2A1
85439	STON2
6400	SEL1L
2581	GALC
283587	LINC01146
55812	SPATA7
11099	PTPN21
79882	ZC3H14
123016	TTC8
1112	FOXN3
353163	CAP2P1
400236	FOXN3-AS1
90141	EFCAB11
55775	TDP1
5700	PSMC1
55051	NRDE2
801	CALM1
145567	TTC7B
326320	RPS18P2
9252	RPS6KA5
80017	DGLUCY
100124539	SNORA11B
8111	GPR68
440193	CCDC88C
55671	PPP4R3A
79820	CATSPERB
123036	TC2N
10516	FBLN5
9321	TRIP11
4287	ATXN3
4707	NDUFB1
53981	CPSF2
79890	RIN3
5641	LGMN
9950	GOLGA5
3705	ITPK1
64112	MOAP1
26175	TMEM251
84520	GON7
55148	UBR7
55727	BTBD7
57578	UNC79
78990	OTUB2
57062	DDX24
122509	IFI27L1
83982	IFI27L2
51156	SERPINA10
866	SERPINA6
5265	SERPINA1
5267	SERPINA4
5104	SERPINA5
23405	DICER1
400242	DICER1-AS1
79789	CLMN
161176	SYNE3
51218	GLRX5
624	BDKRB2
55102	ATG2B
51527	GSKIP
10914	PAPOLA
7443	VRK1
326307	RPL3P4
64919	BCL11B
84193	SETD3
8812	CCNK
317762	CCDC85C
84439	HHIPL1
2009	EML1
51466	EVL
123099	DEGS2
7528	YY1
123096	SLC25A29
283600	SLC25A47
7453	WARS1
79446	WDR25
57596	BEGAIN
145200	LINC00239
5527	PPP2R5C
1778	DYNC1H1
3320	HSP90AA1
91833	WDR20
5891	MOK
55778	ZNF839
51550	CINP
9895	TECPR2
122416	ANKRD9
23186	RCOR1
7187	TRAF3
81693	AMN
9578	CDC42BPB
91828	EXOC3L4
7127	TNFAIP2
1983	EIF5
677811	SNORA28
4140	MARK3
1152	CKB
115708	TRMT61A
9529	BAG5
3831	KLC1
84334	COA8
7517	XRCC3
79038	ZFYVE21
23368	PPP1R13B
9556	ATP5MJ
26153	KIF26A
101929634	LINC02280
64423	INF2
122622	ADSS1
10572	SIVA1
207	AKT1
100128927	ZBTB42
196872	LINC00638
283638	CEP170B
113146	AHNAK2
122616	CLBA1
55038	CDCA4
3714	JAG2
256281	NUDT14
2972	BRF1
90135	BTBD6
23241	PACS2
100271564	RPS20P33
647310	TEX22
100507437	LOC100507437
9112	MTA1
283643	TEDC1
192133	RPS8P1
283755	HERC2P3
400322	HERC2P2
100861430	PDCD6IPP1
283683	LOC283683
123606	NIPA1
81614	NIPA2
23191	CYFIP1
114791	TUBGCP5
100132101	HERC2P7
7681	MKRN3
6638	SNRPN
8926	SNURF
7337	UBE3A
4948	OCA2
8924	HERC2
440248	HERC2P9
56160	NSMCE3
100130111	LOC100130111
7082	TJP1
89839	ARHGAP11B
100288637	LOC100288637
22909	FAN1
54893	MTMR10
51621	KLF13
161725	OTUD7A
1139	CHRNA7
9824	ARHGAP11A
6447	SCG5
26585	GREM1
57099	AVEN
56851	EMC7
161779	PGBD4
79768	KATNBL1
51234	EMC4
9990	SLC12A6
55505	NOP10
254531	LPCAT4
23015	GOLGA8A
440270	GOLGA8B
9716	AQR
54989	ZNF770
89978	DPH6
84529	CDIN1
4212	MEIS2
107984773	LINC01852
161742	SPRED1
283742	FAM98B
7057	THBS1
105370941	LOC105370941
11245	GPR176
440275	EIF2AK4
6727	SRP14
100131089	SRP14-AS1
90427	BMF
701	BUB1B
56924	PAK6
644809	PAK6-AS1
100505573	INAFM2
388115	CCDC9B
644844	PHGR1
85455	DISP2
90417	KNSTRN
3712	IVD
22893	BAHD1
113189	CHST14
90416	CCDC32
27079	RPUSD2
57082	KNL1
100505648	RAD51-AS1
5888	RAD51
55177	RMDN3
2644	GCHFR
55192	DNAJC17
643338	C15orf62
84936	ZFYVE19
54866	PPP1R14D
102724362	SPINT1-AS1
6692	SPINT1
171177	RHOV
57617	VPS18
54567	DLL4
79094	CHAC1
54617	INO80
11261	CHP1
729082	OIP5-AS1
11339	OIP5
51103	NDUFAF1
23168	RTF1
3706	ITPKA
4058	LTK
26015	RPAP1
7301	TYRO3
23269	MGA
693211	MIR626
23005	MAPKBP1
100137047	JMJD7
8681	JMJD7-PLA2G4B
100137049	PLA2G4B
51332	SPTBN5
30844	EHD4
101928388	PLA2G4E-AS1
123745	PLA2G4E
283748	PLA2G4D
255189	PLA2G4F
23339	VPS39
25963	TMEM87A
2595	GANC
825	CAPN3
64397	ZNF106
8773	SNAP23
255252	LRRC57
55142	HAUS2
57519	STARD9
146059	CDAN1
146057	TTBK2
197131	UBR1
146053	RPS3AP47
80021	TMEM62
23582	CCNDBP1
9836	LCMT2
161823	ADAL
146050	ZSCAN29
27229	TUBGCP4
7158	TP53BP1
4130	MAP1A
9677	PPIP5K1
1159	CKMT1B
161497	STRC
117155	CATSPER2
548596	CKMT1A
554225	STRCP1
440278	CATSPER2P1
2923	PDIA3
10169	SERF2
100302254	MIR1282
25764	HYPK
4236	MFAP1
79968	WDR76
84978	FRMD5
113201	GOLM2
51496	CTDSPL2
645212	EIF3J-DT
8669	EIF3J
80208	SPG11
197135	PATL2
567	B2M
140691	TRIM69
6652	SORD
50506	DUOX2
90525	SHF
101928414	SLC28A2-AS1
9153	SLC28A2
106479988	RNU6-953P
2628	GATM
79029	SPATA5L1
84419	C15orf48
7782	SLC30A4
26258	BLOC1S6
58472	SQOR
50804	MYEF2
1854	DUT
22995	CEP152
23741	EID1
9728	SECISBP2L
9318	COPS2
2585	GALK2
196951	FAM227B
56986	DTWD1
79895	ATP8B4
11001	SLC27A2
2553	GABPB1
106481206	RNU6-94P
55056	GABPB1-IT1
9101	USP8
100873648	RNA5SP395
54822	TRPM7
84888	SPPL2A
23431	AP4E1
109729174	MIR4713HG
342035	GLDN
23312	DMXL2
256586	LYSMD2
29766	TMOD3
106481205	RNU6-90P
123169	LEO1
5597	MAPK6
10681	GNB5
55930	MYO5C
4644	MYO5A
10776	ARPP19
56204	FAM214A
3175	ONECUT1
256764	WDR72
440279	UNC13C
51187	RSL24D1
5873	RAB27A
101928527	PIGBOS1
9488	PIGB
9236	CCPG1
145788	C15orf65
161582	DNAAF4
26108	PYGO1
283659	PRTG
4734	NEDD4
64864	RFX7
374618	TEX9
54816	ZNF280D
145783	LOC145783
6938	TCF12
283663	LINC00926
84952	CGNL1
145781	GCOM1
81488	POLR2M
3990	LIPC
102	ADAM10
101928725	LOC101928725
54629	MINDY2
54778	RNF111
79811	SLTM
9133	CCNB2
4643	MYO1E
100313886	MIR2116
106480386	RNU4-80P
106481243	RNU6-212P
145773	FAM81A
9245	GCNT3
2958	GTF2A2
663	BNIP2
145767	RPS3AP6
302	ANXA2
79664	ICE2
101928784	RORA-AS1
6095	RORA
54832	VPS13C
83660	TLN2
105370854	LOC105370854
7168	TPM1
114294	LACTB
51065	RPS27L
51762	RAB8B
83464	APH1B
771	CA12
9960	USP3
100130855	USP3-AS1
283807	FBXL22
8925	HERC1
23604	DAPK2
84191	CIAO2A
6642	SNX1
79856	SNX22
5479	PPIB
53944	CSNK1G1
9768	PCLAF
9325	TRIP4
23060	ZNF609
4947	OAZ2
348093	RBPMS2
80119	PIF1
80301	PLEKHO2
51324	SPG21
123263	MTFMT
123264	SLC51B
51285	RASL12
390595	UBAP1L
10081	PDCD7
10845	CLPX
54956	PARP16
26831	RNU5A-1
26832	RNU5B-1
9543	IGDCC3
57722	IGDCC4
54878	DPP8
51495	HACD3
81556	INTS14
9187	SLC24A1
10260	DENND4A
109617020	SNORD13E
8766	RAB11A
115752	DIS3L
54962	TIPIN
692149	SCARNA14
5604	MAP2K1
10302	SNAPC5
100616149	MIR4512
6124	RPL4
55055	ZWILCH
4091	SMAD6
4088	SMAD3
79719	AAGAB
64799	IQCH
100506686	IQCH-AS1
145853	C15orf61
5607	MAP2K5
390598	SKOR1
8554	PIAS1
91860	CALML4
54982	CLN6
10116	FEM1B
22801	ITGA11
8125	ANP32A
26035	GLCE
54852	PAQR5
9493	KIF23
6176	RPLP1
145837	DRAIC
7090	TLE3
55075	UACA
55323	LARP6
54839	LRRC49
79875	THSD4
4649	MYO9A
123228	SENP8
5315	PKM
56965	PARP6
3073	HEXA
80072	HEXA-AS1
105370888	TMEM202-AS1
25820	ARIH1
646665	LOC646665
585	BBS4
83440	ADPGK
4756	NEO1
10021	HCN4
27020	NPTN
101241892	NPTN-IT1
80381	CD276
100287616	LOXL1-AS1
4016	LOXL1
9399	STOML1
5371	PML
64220	STRA6
80125	CCDC33
8482	SEMA7A
84993	UBL7
440288	UBL7-AS1
10620	ARID3B
1198	CLK3
80153	EDC3
1543	CYP1A1
1445	CSK
25989	ULK3
