Var1	Var2	cor	p	padj
ykgM	HAGLR	0.8518723069683548	4.355989348207954e-4	0.029683353612756376
yahA	HAGLR	0.8823432504035983	1.4528234606710704e-4	0.021319156665700608
ompT	HAGLR	0.8180183738823597	0.0011479164875437447	0.04128103986001183
E2348C_0686	HAGLR	0.8332862460294013	7.611305740569782e-4	0.035748322242476586
cspH	HAGLR	0.8043005944918127	0.0016107563489986777	0.04643126849590686
ycgK	HAGLR	0.8460967882189446	5.220480875001561e-4	0.03143216638800774
E2348C_1389	HAGLR	0.8341031619641387	7.437439842523352e-4	0.03549605905276898
znuC	HAGLR	0.9046037189006533	5.291467201569767e-5	0.01617144950321999
yodA	HAGLR	0.8833875350245085	1.3920166920551358e-4	0.020971974588688994
napH	HAGLR	0.8582179364275377	3.5389247658469263e-4	0.027956194937314476
napG	HAGLR	0.8425640129708936	5.811326705670449e-4	0.03253846401316522
napA	HAGLR	0.8491448829113205	4.749122574799659e-4	0.03047746605567649
hscA	HAGLR	-0.7955577990175605	0.00197283608001967	0.04990264214403673
espC	HAGLR	0.8577686996250875	3.592503119694754e-4	0.02812974021975912
E2348C_3233	HAGLR	0.8397708316546623	6.314112939853374e-4	0.03339822171134231
espF	HAGLR	0.8135883525395159	0.0012843752288834336	0.04306893685231956
cesD2	HAGLR	0.8933036341300645	9.081594386821037e-5	0.018358527158625116
cesT	HAGLR	0.8087002819343292	0.001449068972493137	0.04485531348178466
thrC	NFE2L2	-0.8684182198654791	2.48044313249728e-4	0.025056783082042695
folA	NFE2L2	0.832047405377589	7.880947658742741e-4	0.03599982392069761
ksgA	NFE2L2	-0.8082253598729118	0.0014658947285579329	0.04501490758080729
guaC	NFE2L2	0.8439441152237517	5.574652491017999e-4	0.03207180514321956
E2348C_0153	NFE2L2	0.8666047140115312	2.647713500502133e-4	0.025626196710094265
fhuB	NFE2L2	-0.8147952590773441	0.0012460245343092874	0.04262463078152813
dxr	NFE2L2	-0.8009247796886444	0.0017439279306231366	0.04790474462608824
crl	NFE2L2	0.9070173869171714	4.6745453506288885e-5	0.01588572219241779
E2348C_0246	NFE2L2	-0.838949565313024	6.468165450144787e-4	0.033702070119345166
ecpC	NFE2L2	-0.959013348237587	8.502799224547565e-7	0.005534263333623861
ecpB	NFE2L2	-0.8203519532684701	0.0010806817094889307	0.04037791958666612
ecpR	NFE2L2	-0.8911976230395049	9.977382869583597e-5	0.01911036811516921
E2348C_0257	NFE2L2	0.8052038738486407	0.0015764842522500567	0.04613655920625537
betI	NFE2L2	0.8464042854353492	5.171349442675666e-4	0.031320151792750495
frmA	NFE2L2	0.797870016237741	0.0018715626356998083	0.049070140696793135
frmR	NFE2L2	0.7967070822763469	0.0019219875399623177	0.04945854975508341
iraP	NFE2L2	-0.8478560182473875	4.944216566986709e-4	0.03081580584922763
tsx	NFE2L2	0.8232617471281273	0.0010011428242072116	0.039303344378714467
maa	NFE2L2	0.86496212375474	2.8066874204820953e-4	0.02613326173621692
hha	NFE2L2	0.8093040052641728	0.0014278946060748252	0.04461884067143646
fepA	NFE2L2	-0.8483449398207756	4.8694909530087535e-4	0.030719112651813856
fes	NFE2L2	-0.8153728049601018	0.0012279871629535595	0.04242067732310396
entF	NFE2L2	-0.8624558692274397	3.063470510551875e-4	0.026684035214852977
fepG	NFE2L2	-0.9170280475524122	2.6908111963504898e-5	0.013727722469707934
entC	NFE2L2	-0.8622277094921111	3.0877246631246154e-4	0.026741516101128706
entE	NFE2L2	-0.8702910220636042	2.3164702567614445e-4	0.024563647883019072
entB	NFE2L2	-0.8106866866086436	0.0013802956001874411	0.04409096331806885
ybdB	NFE2L2	-0.8127792502288915	0.001310589178939754	0.043290906235230554
ybeF	NFE2L2	0.8171181770421044	0.0011746962291917554	0.041660507765755965
glnU	NFE2L2	0.8578806696213737	3.579090362185017e-4	0.028126145093348837
E2348C_0615	NFE2L2	0.795376540613663	0.0019809486945630552	0.04999350624481877
pal	NFE2L2	0.8873307477711322	1.1801312960081593e-4	0.019985473363826015
lysQ_2	NFE2L2	0.814436753642989	0.0012573231389240618	0.04272723719375878
gpmA	NFE2L2	-0.8267233596920252	9.124857181414325e-4	0.03797910575531848
E2348C_0683	NFE2L2	0.804343924541517	0.0016090993894493045	0.046414869811234445
E2348C_0684	NFE2L2	0.9231477698368995	1.853860873830149e-5	0.012333540229899877
E2348C_0686	NFE2L2	0.8131824803277679	0.0012974740874645834	0.04312483830826463
E2348C_0718	NFE2L2	0.9460229328805713	3.294735496458771e-6	0.007306733460424973
E2348C_0720	NFE2L2	0.8127015545346147	0.0013131279080595179	0.04332204973086073
E2348C_0721	NFE2L2	0.796893982957157	0.0019138141667556466	0.049376824884957336
E2348C_0722	NFE2L2	0.8611584077474477	3.2033943515704424e-4	0.026907326759129675
yliF	NFE2L2	0.9111182536031017	3.757230438891489e-5	0.014836457805750913
rarA	NFE2L2	-0.9074852124465457	4.5618120217132475e-5	0.01588572219241779
pyrD	NFE2L2	0.8536555141851495	4.112956416242706e-4	0.029255680410399464
E2348C_1041	NFE2L2	0.8385907794505015	6.536372316596839e-4	0.03383841872346941
ycfJ	NFE2L2	-0.84133602208148	6.02839435696522e-4	0.03299935335207986
potD	NFE2L2	0.860974079995806	3.223669780693526e-4	0.02697901715948927
E2348C_1226	NFE2L2	0.802756716350144	0.001670654350489583	0.047107404436477096
chaB	NFE2L2	-0.8175867082247429	0.0011606986718548373	0.04146824450919903
chaC	NFE2L2	-0.8923170196776777	9.493031919684991e-5	0.018686066508961482
tonB	NFE2L2	-0.8166299154812622	0.0011894211560584899	0.04187938348237212
E2348C_1390	NFE2L2	0.8228457200424563	0.0010122291230967922	0.03944775997571451
E2348C_1399	NFE2L2	0.8220589476426385	0.001033453623762359	0.03964337495841346
E2348C_1441	NFE2L2	0.9214484340588109	2.0620615183857813e-5	0.01288167242173859
pptA	NFE2L2	-0.8643844119919005	2.864332250691039e-4	0.026164817487965425
ydfH	NFE2L2	0.8968337047876976	7.722609320656337e-5	0.017432002335656813
mdtJ	NFE2L2	0.8440584940439981	5.555378349238441e-4	0.03203687345215708
tppB	NFE2L2	-0.8319348758844567	7.905801254549275e-4	0.03604702533846298
gloA	NFE2L2	0.8011409403629333	0.0017351561163007998	0.047786839847520045
valV	NFE2L2	-0.8048801081133246	0.001588703527957171	0.04625000944358406
ydiJ	NFE2L2	-0.8669276447959298	2.617302641004362e-4	0.025548946466811
ydiE	NFE2L2	-0.8046620616951083	0.0015969737048306838	0.0463294332355611
E2348C_1829	NFE2L2	0.81940104738866	0.0011077021114084666	0.04077998972743639
gdhA	NFE2L2	-0.888285590638246	1.1328464293654616e-4	0.019712980238176168
pncA	NFE2L2	-0.7957725328918049	0.001963258134040466	0.049799580221991796
yebN	NFE2L2	0.8173725732965338	0.0011670800105568104	0.04156829886993495
cspC	NFE2L2	-0.7995667219189216	0.0017998183415994385	0.04839433445972189
yebV	NFE2L2	-0.8425038423982415	5.82181958570772e-4	0.032554934160263754
ptrB	NFE2L2	-0.9063726319669785	4.833491028315821e-5	0.015927881718301326
yebF	NFE2L2	0.8242922387280547	9.740853044890992e-4	0.03897463706716762
uspC	NFE2L2	-0.8192064676571008	0.0011132947367228298	0.04085435932915048
yecS	NFE2L2	-0.7969852921332369	0.0019098308061681823	0.04934735477162183
shiA	NFE2L2	-0.8990152880474752	6.966195480445623e-5	0.01693042326612275
yeeN	NFE2L2	-0.8131928279298786	0.0012971388646139163	0.043121488366465725
E2348C_2111	NFE2L2	0.8016678180248882	0.0017139170707895798	0.04759374580148547
E2348C_2119	NFE2L2	0.8839805299057396	0.00013583852228166418	0.02078149477970499
galE	NFE2L2	-0.874983441598972	1.9425968409163556e-4	0.023403528512058295
yehT	NFE2L2	0.8026582082541571	0.001674533318607383	0.04715888862926306
dld	NFE2L2	-0.8086942650757192	0.0014492812082552208	0.04485531348178466
yohJ	NFE2L2	-0.8001857484478851	0.001774174885214269	0.04817833312630427
glpQ	NFE2L2	-0.8907716033263741	1.0166720212346175e-4	0.01918142987468576
E2348C_2486	NFE2L2	0.9294785375181631	1.2193138426340811e-5	0.010977742717924602
mntH	NFE2L2	-0.8003804942564423	0.0017661656477536494	0.0481072538649796
cysK	NFE2L2	0.89314162193657	9.148178768244629e-5	0.018395293395760643
cysA	NFE2L2	0.9361993195573386	7.475279688562139e-6	0.009455490520549822
cysP	NFE2L2	0.8870754673225215	1.193031072619846e-4	0.02002758375315829
hda	NFE2L2	0.8155347128060708	0.0012229668570137677	0.04236487718160709
E2348C_2741	NFE2L2	-0.8490244451097156	4.767095724814752e-4	0.03049413668047294
raiA	NFE2L2	-0.8274643743410488	8.943215536373969e-4	0.03766038384507806
E2348C_2912	NFE2L2	0.8818799694136062	1.4804555365647296e-4	0.021428643041757036
E2348C_2916	NFE2L2	0.8973210696688332	7.548291256567462e-5	0.017330224134533292
E2348C_2917	NFE2L2	0.8289091856814149	8.59709136136002e-4	0.037063752375910274
E2348C_2918	NFE2L2	0.9350597953907193	8.151239958306836e-6	0.00979126642628724
nrdH	NFE2L2	-0.8531927267707078	4.1749908930020655e-4	0.029400565141759174
argQ	NFE2L2	0.8225370038364083	0.0010205167964086256	0.039468287056381716
hypF	NFE2L2	-0.853151866832486	4.1805026939009064e-4	0.02940443974995203
hydN	NFE2L2	-0.8246959634115116	9.636399429042988e-4	0.03886076191188441
hycE	NFE2L2	-0.8447490591595085	5.440105034063716e-4	0.031864427215844704
hycD	NFE2L2	-0.8651818450991009	2.785002180833334e-4	0.026058173797011846
hycA	NFE2L2	-0.8549420189593993	3.944263353211381e-4	0.028804065532115234
hypE	NFE2L2	-0.8048402076406959	0.0015902144312233198	0.04625000944358406
cysD	NFE2L2	0.9235811301588178	1.8035196929070855e-5	0.012184203652041021
cysI	NFE2L2	0.8035427979488166	0.0016399470442208927	0.0467529958992513
cysJ	NFE2L2	0.889183696045473	1.0897378697430221e-4	0.019571667055926438
ygcF	NFE2L2	0.8776722858140181	1.7506974350102222e-4	0.02255105645619398
yqeG	NFE2L2	0.9154819932604836	2.9431820477109383e-5	0.013942050763492517
ygfA	NFE2L2	0.8136402941838548	0.001282706267924716	0.04306541351921832
trmI	NFE2L2	0.9165705476024083	2.7636414782176444e-5	0.013829204067788571
E2348C_3220	NFE2L2	0.8222017159259561	0.0010295769633738875	0.039570455051848766
E2348C_3230	NFE2L2	0.8327816031629626	7.720269281491535e-4	0.035882331931297445
E2348C_3231	NFE2L2	0.927223975534113	1.4215857743734084e-5	0.011350108067982513
E2348C_3239	NFE2L2	-0.8269827210496711	9.060960227862814e-4	0.03785486823891838
gspD	NFE2L2	0.9292114049627739	1.2420146899414011e-5	0.010977742717924602
gspC	NFE2L2	0.8428024868049235	5.769884360473855e-4	0.03243971141818568
yghJ	NFE2L2	0.8639026744947824	2.913102142115226e-4	0.026296136560668735
yqhA	NFE2L2	0.8025630944445844	0.001678285179991837	0.04721111864876519
exuR	NFE2L2	0.8025564849186535	0.0016785461388422473	0.0472140117120505
secG	NFE2L2	0.8726549749004415	2.1217049923537304e-4	0.024034001725843145
gltD	NFE2L2	-0.8004168119410043	0.0017646750950753428	0.04810072560435124
yhdN	NFE2L2	-0.8766008135845385	1.8253027036923178e-4	0.022930010060527903
feoB	NFE2L2	-0.8030366231869385	0.0016596700197637705	0.04701075943099796
glpR	NFE2L2	0.814798890262542	0.0012459104955103713	0.04262463078152813
rpoH	NFE2L2	0.8255223905022203	9.425278025212756e-4	0.03847482662255994
chuT	NFE2L2	-0.8797624493115911	1.6120299114990091e-4	0.0219599363026037
chuW	NFE2L2	-0.82295852699198	0.0010092137342507196	0.03940369840157582
hdeA	NFE2L2	-0.7967534477431099	0.0019199574389602452	0.04944221388442668
bax	NFE2L2	0.8632556870969895	2.9796163425879367e-4	0.026511660238224478
mtlR	NFE2L2	0.8236876090583168	9.898916629960909e-4	0.039205481608963165
rfaI	NFE2L2	-0.82903242559976	8.568053798397237e-4	0.037025647938121645
yicR	NFE2L2	0.8976655011126882	7.426970326646708e-5	0.017323310246942714
grlA	NFE2L2	0.8218275654424837	0.0010397603488102327	0.03973364201648686
espG	NFE2L2	0.9258332513110984	1.5589856694974376e-5	0.011638061870648796
E2348C_3971	NFE2L2	0.9461890180971433	3.2452746118391195e-6	0.0073055043088340625
yieF	NFE2L2	-0.837300073223396	6.786357489356682e-4	0.03425068782127798
rhtB	NFE2L2	-0.8130314662037221	0.0013023739552234835	0.04319154567675072
yihG	NFE2L2	0.827304132782744	8.982256186501253e-4	0.03769719734120019
polA	NFE2L2	0.7994585852949568	0.001804326933494389	0.048416933522244986
fdoG	NFE2L2	0.8733670059944406	2.065622021116912e-4	0.023811877294885157
sbp	NFE2L2	0.9217357567199699	2.0256232883376592e-5	0.012809040690348033
sthA	NFE2L2	0.83118358160273	8.073290420261503e-4	0.036292443577380464
tufB	NFE2L2	0.8443856189781198	5.500539075712936e-4	0.031987213040612854
psiE	NFE2L2	-0.8388503762899073	6.486966372724969e-4	0.03372111515823168
eptA	NFE2L2	0.9117366880410815	3.632195603054182e-5	0.014624405575373974
sugE	NFE2L2	0.84926464270065	4.731302799318272e-4	0.030442588035710053
glyX	NFE2L2	0.8183914714359567	0.001136956161863301	0.04110630393001957
glyY	NFE2L2	0.8966270303320021	7.797478150922354e-5	0.017436848345837152
hflK	NFE2L2	-0.8382124051956101	6.608904865909625e-4	0.03400444066221606
yjgF	NFE2L2	0.8099384777111007	0.0014058988033451103	0.04440082687167319
yjiN	NFE2L2	-0.8377622798331251	6.696001467888448e-4	0.03412396396996391
yjiA	NFE2L2	0.8325050815388023	7.780485561949759e-4	0.03595013841222016
E2348_P1_034	NFE2L2	-0.7990005206775955	0.0018235212912964104	0.04858168408958941
traT	NFE2L2	0.9322941998982731	9.993814370567496e-6	0.010142816560188844
E2348_P1_077	NFE2L2	0.8232837203969693	0.0010005598946947489	0.039303344378714467
ecpA	PER2	-0.8092484167456391	0.0014298342618040115	0.044641275875208365
yahA	PER2	0.8145428279879613	0.001253971938736432	0.0427121726915277
ompT	PER2	0.7967526866072662	0.0019199907518524745	0.04944221388442668
E2348C_0686	PER2	0.8225952739988261	0.001018948507639182	0.039468287056381716
E2348C_1081	PER2	0.8759110811230255	1.8746260470674003e-4	0.023137571565561274
E2348C_1111	PER2	0.874572933726225	1.9732830691815347e-4	0.02353171582092737
narH	PER2	0.8214767046077815	0.0010493802265553022	0.03988234492049627
E2348C_1442	PER2	0.7999518323591025	0.001783831828334353	0.04826769304832599
znuC	PER2	0.8336103559133459	7.541952871473693e-4	0.03568186740511203
yodA	PER2	0.8086998225973057	0.001449085174083452	0.04485531348178466
napG	PER2	0.8043804904783277	0.0016077021102375779	0.0464117297684982
napA	PER2	0.8677070768677372	2.5450233451487336e-4	0.025264890684890535
yfeA	PER2	0.8105140441114369	0.0013861712430152274	0.04415563311955451
espC	PER2	0.8685593672818894	2.4677786700995667e-4	0.025021851190619736
E2348C_3233	PER2	0.822017292546896	0.0010345868236030693	0.039648442343127456
E2348C_3234	PER2	0.8497296239489703	4.6626068074457006e-4	0.030392542421832147
espF	PER2	0.7988005632767483	0.001831949017763416	0.04860690849215135
cesD2	PER2	0.9020961016342136	5.9983902899021585e-005	0.016447707354513535
espB	PER2	0.8042530836166817	0.0016125746894679748	0.04645011172966545
yahA	BHLHE40	0.8533716006494974	4.150928123880806e-4	0.029344418725472984
ompT	BHLHE40	0.8492922311788337	4.72720510917642e-4	0.030442588035710053
E2348C_1081	BHLHE40	0.9153921313842852	2.958403920060219e-5	0.013942050763492517
narH	BHLHE40	0.854476197283629	4.004710921533555e-4	0.028942250843558788
E2348C_1442	BHLHE40	0.9260363381363625	1.5382934515913925e-5	0.011611576834414638
znuC	BHLHE40	0.8716420636250163	2.2035264938213982e-4	0.024173821559307578
yodA	BHLHE40	0.8281684013474971	8.773238529034001e-4	0.03739282992007889
yegP	BHLHE40	0.8370498082118805	6.835673523957423e-4	0.034356306542100326
napG	BHLHE40	0.8563378414632258	3.7673705507410476e-4	0.028467029631662467
napA	BHLHE40	0.9038772088406146	5.4891497644679236e-5	0.01621908124941072
espC	BHLHE40	0.9307337804731131	1.1169911039076162e-5	0.010551944800203644
E2348C_3230	BHLHE40	0.8655529509584549	2.7486727811171517e-4	0.025943038230783103
E2348C_3233	BHLHE40	0.887320801673206	1.1806318363927414e-4	0.019985473363826015
E2348C_3234	BHLHE40	0.8735333341240279	2.052689552128553e-4	0.023752609188291588
yghG	BHLHE40	0.805637377064009	0.0015602364547220044	0.045986339593135334
espF	BHLHE40	0.8798506639512306	1.6063725087744527e-4	0.021925481676364423
E2348C_3931	BHLHE40	0.858703106156723	3.48176110215934e-4	0.027737239128934672
escF	BHLHE40	0.858123335501587	3.550155367990355e-4	0.027978558203960554
cesD2	BHLHE40	0.9414734218193787	4.899760593661202e-6	0.008038999515553829
espB	BHLHE40	0.8128765620664181	0.0013074148128766729	0.0432626227408967
espA	BHLHE40	0.8816888944756777	1.4919710409429606e-4	0.02148378529777298
cesT	BHLHE40	0.8109747975684822	0.0013705327998336386	0.043966521278951426
nrfA	BHLHE40	0.8422079331291147	5.873635704131747e-4	0.03265869577052994
E2348C_4647	BHLHE40	0.8528886141391833	4.2161498381243685e-4	0.029482411207785105
narH	OXTR	0.8846771802999703	1.3196907424033478e-4	0.02065656090188598
yegP	OXTR	0.8359355980099415	7.058609864450533e-4	0.03484389391629974
napG	OXTR	0.915759686228495	2.8965325948374748e-5	0.013942050763492517
napA	OXTR	0.8510501785069864	4.4717239401070223e-4	0.02993238284823128
E2348C_2637	OXTR	0.853980518777069	4.069820926654159e-4	0.02911029346789944
E2348_P1_017	OXTR	0.850875524153691	4.4966153317642756e-4	0.030018249893959386
E2348C_0153	RFTN1	0.8013048230397943	0.0017285283204664824	0.047707637273427715
yahA	RFTN1	0.844767180575016	5.437105277566273e-4	0.031864427215844704
E2348C_0686	RFTN1	0.8202597733689115	0.0010832785779715368	0.040419028246128794
yliE	RFTN1	0.8243234945766409	9.732735332274206e-4	0.03895362133318095
narH	RFTN1	0.8085374306557731	0.0014548217379956546	0.04491369999058208
tdk	RFTN1	0.8514821738811367	4.4106162917602256e-4	0.029851235004926428
E2348C_1389	RFTN1	0.8710679082724628	2.250986752877841e-4	0.024309517190952645
E2348C_1829	RFTN1	0.8136496290683899	0.0012824065013634248	0.04306503325979834
ydjF	RFTN1	0.8667623620070753	2.632833354470321e-4	0.025610166203377957
znuC	RFTN1	0.8009851999715255	0.001741472656608389	0.04787903361561593
E2348C_2111	RFTN1	0.795742425410054	0.0019645988920596697	0.04980648290709617
yegP	RFTN1	0.8021236942273731	0.0016957015287317112	0.047384114793979165
napA	RFTN1	0.8634238629109766	2.9622142637174997e-4	0.02647515571480478
napF	RFTN1	0.800961368164825	0.0017424407831878458	0.047893497364827155
stpA	RFTN1	0.852716329976041	4.239606420190656e-4	0.029496083753668478
cysI	RFTN1	0.8713032526243168	2.2314374924930577e-4	0.024232391374954594
yghG	RFTN1	0.8065301743486053	0.0015271793408201885	0.04562986934610298
ygiW	RFTN1	0.8301325960270738	8.312176308443458e-4	0.03659244757126739
glyX	RFTN1	0.8323790931208144	7.8080413032626e-4	0.035985923466615714
glyY	RFTN1	0.8380127879504059	6.647420723434924e-4	0.03409455645209184
pyrI	RFTN1	0.8172923760744927	0.001169476871673291	0.04160762668210113
folA	CSRNP1	0.8238431310484542	9.858072149140197e-4	0.03913946938128118
E2348C_0154	CSRNP1	0.8954916834543514	8.218981147620197e-5	0.01773706682966128
crl	CSRNP1	0.8520877763544068	4.326045139421599e-4	0.0295957906761832
E2348C_0257	CSRNP1	0.8101087899407581	0.001400039016291309	0.04433768697620985
betI	CSRNP1	0.9419350844652498	4.71324391601738e-6	0.007975856104919368
lysW	CSRNP1	0.8565945097555735	3.735525748916399e-4	0.02845536739237067
lysQ_1	CSRNP1	0.8001118038504987	0.0017772232567715557	0.048205062023029085
E2348C_0718	CSRNP1	0.8309459356830674	8.126836430496791e-4	0.03638260397278913
yliF	CSRNP1	0.8425037805097548	5.821830385719257e-4	0.032554934160263754
E2348C_1013	CSRNP1	0.8488661473509915	4.7907990241351467e-4	0.03052189744828034
ydiP	CSRNP1	-0.8658004176664248	2.724652996150936e-4	0.0259107558142881
glyW	CSRNP1	0.8801043863951187	1.5901871914348288e-4	0.021872078777892868
galE	CSRNP1	-0.7988621360233009	0.0018293507008218341	0.04858623991546781
