length	gc
ENSG00000163848	10437	0.425601226406055
ENSG00000243508	713	0.413744740532959
ENSG00000114520	2708	0.480428360413589
ENSG00000144909	4598	0.43214441061331
ENSG00000241288	6732	0.461972667855021
ENSG00000248787	1034	0.608317214700193
ENSG00000171084	2519	0.550218340611354
ENSG00000189366	843	0.549228944246738
ENSG00000114544	6592	0.52123786407767
ENSG00000250012	1656	0.515700483091787
ENSG00000144908	13712	0.435457992998833
ENSG00000251448	2614	0.47398622800306
ENSG00000163884	2814	0.618336886993603
ENSG00000279328	1774	0.583427282976325
ENSG00000070476	7329	0.495974894255697
ENSG00000180767	1917	0.68961919666145
ENSG00000197763	3017	0.471992045077892
ENSG00000159685	2757	0.590859630032644
ENSG00000114554	10944	0.612390350877193
ENSG00000287784	1375	0.469090909090909
ENSG00000163870	5621	0.525351360967799
ENSG00000073111	4715	0.559915164369035
ENSG00000114631	2175	0.640919540229885
ENSG00000114626	6155	0.615759545085297
ENSG00000074416	11849	0.446451177314541
ENSG00000058262	4640	0.536206896551724
ENSG00000175792	6998	0.425407259216919
ENSG00000132394	2394	0.600668337510443
ENSG00000179348	4475	0.607597765363129
ENSG00000244300	2905	0.555249569707401
ENSG00000163902	3965	0.51500630517024
ENSG00000075785	7194	0.475257158743397
ENSG00000244232	302	0.529801324503311
ENSG00000250796	329	0.534954407294833
ENSG00000287110	2719	0.483265906583303
ENSG00000177646	4327	0.538710422925815
ENSG00000172780	4991	0.597675816469645
ENSG00000240682	3872	0.447572314049587
ENSG00000273437	335	0.4
ENSG00000169714	3584	0.451171875
ENSG00000181789	4425	0.51819209039548
ENSG00000183624	2783	0.534674811354653
ENSG00000184897	1516	0.686015831134565
ENSG00000206417	3420	0.588888888888889
ENSG00000251474	4504	0.491341030195382
ENSG00000207088	139	0.568345323741007
ENSG00000172771	7789	0.483245602773142
ENSG00000129071	3356	0.431168057210965
ENSG00000163913	9636	0.533623910336239
ENSG00000004399	9557	0.596840012556242
ENSG00000172765	8138	0.408454165642664
ENSG00000203644	910	0.33956043956044
ENSG00000271270	7702	0.415606336016619
ENSG00000251287	1499	0.52368245496998
ENSG00000253540	1301	0.54880860876249
ENSG00000249846	4053	0.488527017024426
ENSG00000196455	5377	0.390738329923749
ENSG00000017260	8510	0.398119858989424
ENSG00000034533	3427	0.3772979282171
ENSG00000114670	5355	0.435294117647059
ENSG00000250608	8656	0.430568391866913
ENSG00000246082	2312	0.480968858131488
ENSG00000198585	7029	0.483852610613174
ENSG00000261167	3473	0.392744025338324
ENSG00000114686	2715	0.393738489871087
ENSG00000196353	6427	0.413567761008246
ENSG00000242899	738	0.395663956639566
ENSG00000014257	4280	0.432476635514019
ENSG00000138246	9630	0.409865005192108
ENSG00000240303	5033	0.391814027419034
ENSG00000274810	7789	0.408139684169983
ENSG00000081307	6776	0.383264462809917
ENSG00000113971	9673	0.411351183707226
ENSG00000091527	4411	0.461573339378826
ENSG00000163781	7337	0.399345781654627
ENSG00000242337	2318	0.51725625539258
ENSG00000091513	26038	0.425877563560949
ENSG00000144867	4190	0.454892601431981
ENSG00000154917	6055	0.557225433526012
ENSG00000174640	5127	0.495611468695143
ENSG00000163785	8162	0.466552315608919
ENSG00000260633	1946	0.439362795477903
ENSG00000214289	449	0.44988864142539
ENSG00000114019	5984	0.57302807486631
ENSG00000129055	2359	0.516744383213226
ENSG00000182923	10388	0.42828263380824
ENSG00000073711	7785	0.399100834938985
ENSG00000174579	5411	0.502864535206062
ENSG00000114054	7498	0.46412376633769
ENSG00000118007	7843	0.438735177865613
ENSG00000200571	100	0.38
ENSG00000252914	102	0.343137254901961
ENSG00000240695	730	0.434246575342466
ENSG00000261758	3151	0.43732148524278
ENSG00000239213	5815	0.446431642304385
ENSG00000273486	1684	0.350356294536817
ENSG00000158092	5510	0.368239564428312
ENSG00000174564	2443	0.511665984445354
ENSG00000240668	1440	0.565277777777778
ENSG00000138231	3156	0.433143219264892
ENSG00000114098	9843	0.395611094178604
ENSG00000158220	9816	0.454869600651997
ENSG00000280399	3691	0.425900839880791
ENSG00000114107	4409	0.428668632342935
ENSG00000158234	4072	0.458742632612967
ENSG00000174715	504	0.494047619047619
ENSG00000051382	7841	0.453513582451218
ENSG00000183770	2914	0.646533973919012
ENSG00000206262	5123	0.52137419480773
ENSG00000175110	5382	0.453363062058714
ENSG00000184432	8125	0.370707692307692
ENSG00000248932	13637	0.429859939869473
ENSG00000114113	845	0.424852071005917
ENSG00000178631	1129	0.543844109831709
ENSG00000163864	12983	0.431564353385196
ENSG00000114120	10339	0.347422381274785
ENSG00000248773	393	0.333333333333333
ENSG00000155893	13343	0.463014314621899
ENSG00000177311	14243	0.415081092466475
ENSG00000288585	5800	0.443275862068966
ENSG00000155903	6015	0.372568578553616
ENSG00000250170	612	0.375816993464052
ENSG00000242104	1327	0.46345139412208
ENSG00000114125	3102	0.405544809800129
ENSG00000069849	2617	0.447458922430264
ENSG00000114126	11897	0.412372867109355
ENSG00000233597	576	0.522569444444444
ENSG00000175066	12143	0.39817178621428
ENSG00000114127	11982	0.391003171423802
ENSG00000202125	165	0.484848484848485
ENSG00000175054	27234	0.375927149886172
ENSG00000120756	5288	0.375945537065053
ENSG00000144935	4808	0.392470881863561
ENSG00000163714	11297	0.361423386739842
ENSG00000181744	5463	0.443346146805784
ENSG00000261051	2095	0.345584725536993
ENSG00000152952	7663	0.402322850058724
ENSG00000114698	4231	0.357835027180336
ENSG00000188313	4332	0.382963988919668
ENSG00000163754	7551	0.390147000397298
ENSG00000071794	6024	0.388114209827357
ENSG00000163755	6202	0.399226056110932
ENSG00000047457	7072	0.373161764705882
ENSG00000169908	3495	0.393991416309013
ENSG00000240541	2330	0.460944206008584
ENSG00000169903	1530	0.420915032679739
ENSG00000244503	1336	0.462574850299401
ENSG00000018408	8353	0.390518376631151
ENSG00000114744	4895	0.372829417773238
ENSG00000082996	3573	0.420095158130423
ENSG00000070087	3709	0.390132111081154
ENSG00000243550	700	0.38
ENSG00000196428	11676	0.434737923946557
ENSG00000120742	5743	0.393348424168553
ENSG00000144895	5905	0.367993226079594
ENSG00000198843	4135	0.374365175332527
ENSG00000181788	2619	0.570446735395189
ENSG00000144893	12619	0.434662017592519
ENSG00000152580	11727	0.408544384753134
ENSG00000240602	2012	0.360834990059642
ENSG00000114771	1632	0.380514705882353
ENSG00000152601	9989	0.406046651316448
ENSG00000229619	8230	0.37958687727825
ENSG00000201217	113	0.415929203539823
ENSG00000169860	6309	0.404501505785386
ENSG00000181467	8402	0.41263984765532
ENSG00000238755	2816	0.40625
ENSG00000243069	9000	0.374666666666667
ENSG00000114790	5459	0.464370763876168
ENSG00000174953	10552	0.368366186504928
ENSG00000196549	9652	0.40033153750518
ENSG00000114805	7177	0.414657935070364
ENSG00000174928	2061	0.50509461426492
ENSG00000284952	3746	0.438601174586225
ENSG00000169359	10040	0.425498007968127
ENSG00000286585	852	0.508215962441315
ENSG00000163655	8765	0.40593268682259
ENSG00000240489	873	0.418098510882016
ENSG00000114850	5179	0.407993821201004
ENSG00000243926	1322	0.440242057488654
ENSG00000163659	4800	0.449791666666667
ENSG00000240875	3961	0.467558697298662
ENSG00000230457	1182	0.465313028764805
ENSG00000197980	5602	0.385576579792931
ENSG00000163660	8729	0.361782563867568
ENSG00000243176	9051	0.399182410783339
ENSG00000174891	5117	0.409419581786203
ENSG00000168827	11789	0.393841716854695
ENSG00000118849	2029	0.506653523903401
ENSG00000118855	5227	0.441170843696193
ENSG00000240207	6252	0.469449776071657
ENSG00000279311	1924	0.451663201663202
ENSG00000283154	4409	0.496030845996825
ENSG00000151967	7645	0.4324395029431
ENSG00000168811	1955	0.417902813299233
ENSG00000068885	7080	0.358333333333333
ENSG00000113810	8164	0.387677609015189
ENSG00000186432	9384	0.400042625745951
ENSG00000238741	330	0.372727272727273
ENSG00000229320	2047	0.568148510014656
ENSG00000179674	1289	0.387121799844841
ENSG00000163590	12442	0.411027166050474
ENSG00000169255	7816	0.421571136131013
ENSG00000169251	4869	0.424111727254056
ENSG00000196542	3745	0.457409879839786
ENSG00000234851	471	0.492569002123142
ENSG00000090402	6139	0.308519302818049
ENSG00000121871	5274	0.485779294653015
ENSG00000244128	15246	0.358192312737767
ENSG00000114209	3275	0.372824427480916
ENSG00000173905	4584	0.422338568935428
ENSG00000286994	1039	0.43888354186718
ENSG00000085276	9260	0.440820734341253
ENSG00000213178	410	0.414634146341463
ENSG00000085274	5730	0.379232111692845
ENSG00000114248	3125	0.40128
ENSG00000008952	7928	0.372098890010091
ENSG00000173890	4381	0.453321159552614
ENSG00000201342	129	0.410852713178295
ENSG00000242583	708	0.542372881355932
ENSG00000173889	16919	0.379455050534902
ENSG00000163558	5778	0.381446867428176
ENSG00000136603	7782	0.347211513749679
ENSG00000285051	11251	0.419162741089681
ENSG00000163584	2051	0.426133593369088
ENSG00000163577	5541	0.388377549178849
ENSG00000286856	453	0.479028697571744
ENSG00000199488	164	0.51219512195122
ENSG00000163581	3411	0.361770741717971
ENSG00000154310	11448	0.431953179594689
ENSG00000279673	1645	0.451671732522796
ENSG00000075651	12860	0.396500777604977
ENSG00000075420	13324	0.412413689582708
ENSG00000121858	3441	0.387678000581226
ENSG00000144959	4808	0.452995008319468
ENSG00000114346	5499	0.377159483542462
ENSG00000177694	13546	0.355750775136572
ENSG00000177565	11689	0.434767730344769
ENSG00000201343	110	0.409090909090909
ENSG00000200882	104	0.355769230769231
ENSG00000203645	2046	0.449657869012708
ENSG00000237978	4745	0.364805057955743
ENSG00000172667	11298	0.393786510886883
ENSG00000121879	17189	0.349234975856653
ENSG00000171121	8979	0.461966811448936
ENSG00000240429	2246	0.471504897595726
ENSG00000121864	6819	0.415603460918023
ENSG00000260743	1566	0.347381864623244
ENSG00000171109	5945	0.391757779646762
ENSG00000242539	1941	0.37300360638846
ENSG00000136518	3668	0.395856052344602
ENSG00000136522	1365	0.407326007326007
ENSG00000136521	5871	0.385283597342872
ENSG00000058056	8155	0.435070508890251
ENSG00000163728	7900	0.355189873417722
ENSG00000114416	11874	0.366767727808658
ENSG00000205981	3586	0.414668153931958
ENSG00000181449	2512	0.506767515923567
ENSG00000058063	9187	0.377489931424839
ENSG00000043093	8307	0.468279764054412
ENSG00000078070	4311	0.407562050568314
ENSG00000078081	3785	0.495904887714663
ENSG00000176597	8125	0.427692307692308
ENSG00000240024	2131	0.43969967151572
ENSG00000201229	132	0.431818181818182
ENSG00000114796	8650	0.389479768786127
ENSG00000163872	10232	0.473807662236122
ENSG00000233885	3271	0.467441149495567
ENSG00000175193	2268	0.451499118165785
ENSG00000114770	11365	0.473383194016718
ENSG00000145191	7203	0.496876301541025
ENSG00000161202	6302	0.567756267851476
ENSG00000161203	4756	0.552144659377628
ENSG00000161204	5207	0.527367005953524
ENSG00000145198	5730	0.631413612565445
ENSG00000214160	3455	0.523878437047757
ENSG00000284753	975	0.6
ENSG00000163888	1452	0.661157024793388
ENSG00000175166	4960	0.514314516129032
ENSG00000114867	8752	0.571183729433272
ENSG00000114859	8522	0.561370570288665
ENSG00000163882	3146	0.545454545454545
ENSG00000090534	2705	0.585212569316081
ENSG00000090539	6620	0.625377643504532
ENSG00000182580	4530	0.62560706401766
ENSG00000177383	1701	0.538506760728983
ENSG00000272970	3694	0.480508933405522
ENSG00000156931	10366	0.400443758441057
ENSG00000113790	4651	0.388088583100409
ENSG00000073803	12604	0.43557600761663
ENSG00000229638	1284	0.482866043613707
ENSG00000163900	8668	0.447738809413936
ENSG00000286086	1565	0.460063897763578
ENSG00000163898	4097	0.380034171344886
ENSG00000163904	7102	0.439453675021121
ENSG00000236489	299	0.451505016722408
ENSG00000073792	5330	0.50375234521576
ENSG00000163915	3415	0.47086383601757
ENSG00000265470	58	0.344827586206897
ENSG00000136527	13084	0.395444818098441
ENSG00000171658	2628	0.461567732115677
ENSG00000244405	5773	0.494197124545297
ENSG00000213139	2080	0.354807692307692
ENSG00000113838	3398	0.409358446144791
ENSG00000090520	5731	0.418775082882568
ENSG00000197099	11099	0.438598071898369
ENSG00000145192	2216	0.531137184115523
ENSG00000090512	2024	0.50296442687747
ENSG00000113905	4993	0.459843781293811
ENSG00000113889	4603	0.424071257875299
ENSG00000226652	1087	0.482980680772769
ENSG00000230951	888	0.581081081081081
ENSG00000263826	2400	0.475
ENSG00000156976	6130	0.403588907014682
ENSG00000163918	2997	0.461461461461461
ENSG00000073849	9134	0.489051894022334
ENSG00000127241	13161	0.441455816427323
ENSG00000228952	246	0.422764227642276
ENSG00000113916	5936	0.485175202156334
ENSG00000270959	2852	0.477208976157083
ENSG00000145012	25535	0.398629332289015
ENSG00000279891	2270	0.474008810572687
ENSG00000188001	9538	0.413503879219962
ENSG00000090530	5573	0.413601291943298
ENSG00000163347	3628	0.420066152149945
ENSG00000113946	3330	0.39009009009009
ENSG00000198398	1448	0.357044198895028
ENSG00000196083	11558	0.385101228586261
ENSG00000152492	9183	0.393335511270827
ENSG00000180611	3063	0.493960169768201
ENSG00000198836	9040	0.38462389380531
ENSG00000229155	984	0.488821138211382
ENSG00000214146	2937	0.504256043581886
ENSG00000230102	10693	0.445244552510988
ENSG00000232874	430	0.52093023255814
ENSG00000114315	2059	0.522583778533269
ENSG00000178772	3025	0.480661157024793
ENSG00000133657	13254	0.403651727780293
ENSG00000233058	9424	0.480581494057725
ENSG00000231770	1586	0.482976040353089
ENSG00000145014	4561	0.538478403858803
ENSG00000041802	4801	0.420953967923349
ENSG00000185112	3155	0.619651347068146
ENSG00000173950	5396	0.502779836916234
ENSG00000114331	11096	0.395097332372026
ENSG00000229325	690	0.382608695652174
ENSG00000184203	5123	0.408940074175288
ENSG00000223711	1041	0.417867435158501
ENSG00000189058	2022	0.45351137487636
ENSG00000224769	1680	0.599404761904762
ENSG00000229178	1684	0.468527315914489
ENSG00000242086	17599	0.489630092618899
ENSG00000207650	97	0.371134020618557
ENSG00000176945	6837	0.525376627175662
ENSG00000145113	21021	0.550687407830265
ENSG00000061938	11527	0.52494144183222
ENSG00000260261	5485	0.536554238833181
ENSG00000185485	3353	0.520131225767969
ENSG00000072274	7794	0.40261739799846
ENSG00000163959	5263	0.520995629868896
ENSG00000161217	7967	0.455503953809464
ENSG00000235897	2136	0.504213483146067
ENSG00000163960	11247	0.456032719836401
ENSG00000206644	103	0.495145631067961
ENSG00000241868	271	0.546125461254612
ENSG00000163961	5347	0.428090518047503
ENSG00000185798	1797	0.436282693377852
ENSG00000174013	5976	0.429384203480589
ENSG00000163964	4446	0.44646873594242
ENSG00000174007	2158	0.451807228915663
ENSG00000180370	6270	0.397288676236045
ENSG00000119231	7035	0.443496801705757
ENSG00000230732	1413	0.366595895258316
ENSG00000114503	5111	0.453335942085697
ENSG00000225578	562	0.51779359430605
ENSG00000270170	870	0.598850574712644
ENSG00000119227	3198	0.602564102564103
ENSG00000286017	1042	0.578694817658349
ENSG00000233487	1189	0.381833473507149
ENSG00000163975	8394	0.593280914939242
ENSG00000228109	1139	0.631255487269535
ENSG00000075711	16552	0.397716288061866
ENSG00000272989	1725	0.567536231884058
ENSG00000161267	11814	0.478754020653462
ENSG00000214135	3502	0.533695031410622
ENSG00000213519	286	0.562937062937063
ENSG00000286909	1454	0.478679504814305
ENSG00000287286	6656	0.458233173076923
ENSG00000145016	11139	0.429302450848371
ENSG00000122068	7897	0.4221856401165
ENSG00000186001	12639	0.433578605902366
ENSG00000114473	7468	0.416845206213176
ENSG00000182899	2899	0.450155225939979
ENSG00000185621	8692	0.418430740911183
ENSG00000272602	3929	0.411046067701705
ENSG00000250312	5073	0.39424403705894
ENSG00000275426	580	0.270689655172414
ENSG00000286705	1132	0.675795053003534
ENSG00000251535	529	0.722117202268431
ENSG00000131127	12944	0.387206427688504
ENSG00000250321	142	0.471830985915493
ENSG00000207642	96	0.5
ENSG00000182903	6390	0.439749608763693
ENSG00000174227	10899	0.525002293788421
ENSG00000169020	932	0.517167381974249
ENSG00000215375	4305	0.650871080139373
ENSG00000185619	7425	0.486060606060606
ENSG00000272588	719	0.472878998609179
ENSG00000249592	4671	0.538642688931706
ENSG00000233799	286	0.56993006993007
ENSG00000168993	2349	0.674329501915709
ENSG00000178950	15155	0.576245463543385
ENSG00000127419	3623	0.619100193210047
ENSG00000145214	4983	0.517760385310054
ENSG00000145217	4293	0.530631260191009
ENSG00000127415	4058	0.68876293740759
ENSG00000127418	4342	0.655458314140949
ENSG00000178222	5005	0.520479520479521
ENSG00000159674	5985	0.562406015037594
ENSG00000159692	8364	0.630679100908656
ENSG00000196810	7820	0.50690537084399
ENSG00000090316	9821	0.588127481926484
ENSG00000163945	15828	0.510677280768259
ENSG00000174137	4239	0.553904222694032
ENSG00000163950	1884	0.567940552016985
ENSG00000013810	8186	0.596384070364036
ENSG00000168936	3442	0.623765252760023
ENSG00000068078	4848	0.623762376237624
ENSG00000168924	8093	0.555541826269616
ENSG00000109685	19807	0.474832130055031
ENSG00000249784	125	0.56
ENSG00000185049	5057	0.484872454024125
ENSG00000243449	540	0.735185185185185
ENSG00000185818	6056	0.650264200792602
ENSG00000214367	10300	0.488640776699029
ENSG00000123933	6873	0.634366361123236
ENSG00000159733	9612	0.541614648356221
ENSG00000063978	7141	0.522195770900434
ENSG00000125386	6951	0.53258523953388
ENSG00000168884	2652	0.565987933634992
ENSG00000087266	13918	0.560281649662308
ENSG00000087274	13227	0.491116655326227
ENSG00000109736	3134	0.682514358647096
ENSG00000249673	8163	0.542692637510719
ENSG00000087269	3559	0.504074178139927
ENSG00000125388	4736	0.483741554054054
ENSG00000197386	19796	0.509395837542938
ENSG00000188981	5989	0.56136249791284
ENSG00000159788	13755	0.556379498364231
ENSG00000109758	2757	0.674646354733406
ENSG00000163956	11816	0.581922816519973
ENSG00000216560	2087	0.486823191183517
ENSG00000250986	4525	0.56707182320442
ENSG00000184160	2179	0.696190913262965
ENSG00000251669	4496	0.535809608540925
ENSG00000284727	2276	0.590509666080844
ENSG00000132406	1748	0.431922196796339
ENSG00000145220	2304	0.458767361111111
ENSG00000168826	2889	0.488058151609553
ENSG00000168818	5349	0.415778650214993
